Bøhn 0.000252759
Brandt 0.000247288
Bruland 0.000245465
Bertheussen 0.000245465
Berentsen 0.000243276
Bogen 0.000241453
Brenne 0.000238535
Bjordal 0.000237076
Bull 0.00023197
Bech 0.000229052
Bore 0.000220298
Brynildsen 0.000218474
Bruvik 0.000217745
Butt 0.000215192
Blix 0.000214462
Brovold 0.000213003
Bergseth 0.000211545
Bergmann 0.000210086
Brekken 0.000209356
Bauge 0.000208991
Berland 0.000208627
Bratli 0.000207533
Boge 0.000202062
Bjørkli 0.000200967
Bru 0.000199144
Bjørdal 0.00019732
Bjørsvik 0.000194402
Bremnes 0.00019039
Bjørnerud 0.000190025
Botten 0.000189296
Berthelsen 0.000188202
Bryn 0.000179813
Bernhardsen 0.000175071
Bergland 0.000175071
Bøen 0.000174342
Bjørgum 0.000173248
Bergerud 0.000173248
Bjørk 0.000171789
By 0.000169965
Bjørnestad 0.0001696
Bjørvik 0.000167412
Bach 0.000167412
Bakka 0.000167047
Bergene 0.000166683
Brakstad 0.000164129
Børve 0.000159023
Bratberg 0.000157929
Bjørgan 0.00015647
Borlaug 0.000156105
Brox 0.000154282
Bunes 0.000153917
Botnen 0.000153187
Braut 0.000152823
Baardsen 0.00014954
Bolme 0.000148446
Blakstad 0.000145893
Bjerga 0.000144799
Bjørgen 0.000140422
Berdal 0.000140057
Bryhn 0.000138963
Brandtzæg 0.000137869
Busch 0.000136775
Brunstad 0.00013568
Bøhler 0.000135316
Bue 0.000134221
Borch 0.000132762
Bjørseth 0.000132398
Bibi 0.000130939
Bævre 0.000129115
Bjerkestrand 0.00012875
Bjørkhaug 0.000126927
Berggren 0.000126562
Bjørnevik 0.000126197
Bækken 0.000125833
Bøyum 0.000124009
Berstad 0.000123279
Berisha 0.000123279
Bjørndalen 0.000122185
Birkenes 0.00012182
Bjerkelund 0.000121456
Bakk 0.000121456
Bui 0.000121091
Bjørlo 0.000120362
Bjerkeli 0.000119997
Brønstad 0.000119267
Betten 0.000118538
Buvik 0.000117444
Bjerk 0.000117444
Bjørkedal 0.00011635
Baltzersen 0.000115255
Barth 0.000114526
Børseth 0.000114161
Bjørn 0.000114161
Brøndbo 0.000118903
Bostad 0.000113432
Bergset 0.000113432
Bragstad 0.000111973
Blomberg 0.000111973
Bjørkås 0.000111608
Bergem 0.000111608
Bakkerud 0.000111608
Broen 0.000110514
Brynjulfsen 0.000110149
Brodahl 0.000109784
Breen 0.000109784
Bjørheim 0.00010869
Brattli 0.000106502
Braseth 0.000106502
Bjune 0.000106502
Bryne 0.000106137
Bratsberg 0.000106137
Bruvoll 0.000105772
Bjørnå 0.000105772
Breistein 0.000105043
Birkedal 0.000105043
Berre 0.000105043
Backe 0.000105043
Boye 0.000103219
Børstad 0.000102854
Byrkjeland 0.00010249
Bredal 0.00010249
Bjerkås 0.00010249
Bastiansen 0.00010249
Borgan 0.000102125
Brunes 0.000101031
Bjerkli 0.000101031
Bjønnes 0.000100666
Bendixen 0.000100666
Brobakken 0.000100301
Brown 9.88424e-05
Blystad 9.88424e-05
Bergo 9.88424e-05
Brunvoll 9.84776e-05
Bilstad 9.84776e-05
Bu 9.73834e-05
Bashir 9.73834e-05
Bruheim 9.62893e-05
