Edvin 0.000638768
Rasmus 0.000637318
Viktor 0.00063635
Dennis 0.000634416
Sigve 0.000627163
Freddy 0.000626679
Mohammed 0.000620393
Ahmed 0.00061991
Brage 0.000618459
Gudmund 0.000618459
Arnold 0.000614591
Svenn 0.00061314
Kjartan 0.000610722
Gisle 0.000609272
Chris 0.000594765
Hugo 0.000593798
Sjur 0.000586545
Filip 0.000582193
Niklas 0.000582193
Torfinn 0.000582193
Øistein 0.000578325
Odin 0.000572522
Thorleif 0.000572038
Aslak 0.000564302
Asgeir 0.000561884
Ivan 0.000557532
Gard 0.000551246
Arnstein 0.000549795
Julian 0.000547861
Gøran 0.000542542
Ronald 0.00053819
Jan-Erik 0.000537223
Børre 0.000529486
Agnar 0.000526585
Axel 0.0005232
Edgar 0.00051643
Svend 0.000515463
Ulrik 0.000509661
Ingvald 0.000503858
Yngvar 0.000503374
Didrik 0.000482098
Kristen 0.000482098
Kaare 0.000476779
Paal 0.000468559
Gabriel 0.000467592
August 0.000464691
Hallgeir 0.000460339
Kyrre 0.000455503
Theodor 0.00045502
Jone 0.000449701
Karstein 0.000443414
Tim 0.000435194
Albert 0.000434227
Ragnvald 0.000428908
Ludvig 0.000428424
Erland 0.000422622
Klaus 0.000421171
Kay 0.000416819
Eilif 0.000414401
Mikal 0.0004115
Noah 0.00041005
Matias 0.000408599
Brede 0.000408115
Guttorm 0.000408115
Ådne 0.000406665
Ingolf 0.000402313
Jøran 0.000399411
Konrad 0.000397477
Jack 0.000391675
Eric 0.000390224
Arnulf 0.000383454
Bernhard 0.000377652
Tarjei 0.000377168
Wilhelm 0.000373783
Leon 0.000367014
Oddgeir 0.000365079
Toralf 0.000363629
Norvald 0.000362662
Samuel 0.000353958
Rene 0.00035154
Hassan 0.000350573
Krister 0.000348155
Werner 0.000348155
Casper 0.000347672
Hermann 0.000346221
Omar 0.000341386
Rolv 0.000337034
Hjalmar 0.00033655
Nicholas 0.000333649
Adam 0.000326396
Fritz 0.000323978
Walter 0.00032156
Hilmar 0.000317692
Sturla 0.000317692
Charles 0.000317208
Vemund 0.000314307
Fabian 0.000312373
Edmund 0.000310438
Muhammad 0.000308021
Torjus 0.000307537
Jahn 0.000306086
Heine 0.000300767
Brynjar 0.000297383
Felix 0.000296899
Lukas 0.000296899
Mustafa 0.000296899
Njål 0.000296416
Torgrim 0.000294481
Ibrahim 0.000293998
Niels 0.000292547
Torkel 0.000290613
Torleiv 0.000289646
Abdul 0.000286745
Nicolay 0.000281909
Malvin 0.000279975
Bo 0.000274656
Max 0.000273205
Tron 0.000270787
Villy 0.000270787
Brian 0.00026982
Morgan 0.000269337
Allan 0.000264501
Torger 0.000262084
Hermod 0.0002616
Leo 0.000260633
Carsten 0.000259666
Eldar 0.000257248
Jonatan 0.000255797
Gunvald 0.000255314
Tage 0.000252896
Thorstein 0.000251929
Claus 0.000249511
Aron 0.000248061
Jørund 0.000248061
Gerhard 0.000247094
Rudi 0.000243709
Jimmy 0.000243225
James 0.000239357
Lars-Erik 0.000239357
Rikard 0.000239357
Birk 0.000238873
Søren 0.00023839
Elling 0.000237906
Håvar 0.000236455
Fridtjof 0.000235972
Osvald 0.000235005
Jann 0.000233071
Amir 0.00023162
Lennart 0.000229202
Ahmad 0.000228719
Josef 0.000227752
Ludvik 0.000226784
Patrik 0.000223883
Jose 0.000220982
Thorvald 0.000220982
Ørnulf 0.000217113
Stephen 0.00021663
Wiggo 0.00021663
Eigil 0.000215663
Rudolf 0.000214696
Abdi 0.000213245
Ingebrigt 0.000210827
Oddvin 0.000210827
Mattis 0.00020986
Sture 0.000209377
Stephan 0.000207442
Ben 0.000206959
Ansgar 0.000204541
Frederik 0.000204058
Ole-Martin 0.000203574
Lucas 0.00020164
Alv 0.000201156
Eyvind 0.000198739
Mehmet 0.000198255
Steven 0.000198255
Sigvald 0.000196804
Sølve 0.000196804
Torvald 0.000196804
Ask 0.00019487
Nicolas 0.000194387
Nicklas 0.000193903
Eilert 0.00019342
Eskild 0.00019342
Normann 0.00019342
Baard 0.000191969
Said 0.000191485
Teodor 0.000190518
Alan 0.000189068
Esben 0.000188584
Andrew 0.000188101
Mark 0.000186166
Syver 0.000185199
Brynjulf 0.000184232
Hans-Petter 0.000181814
Aasmund 0.000180364
Bror 0.00017988
Haldor 0.00017843
Remy 0.000176979
Steve 0.000176495
Joacim 0.000175528
Mons 0.000175528
Hogne 0.000175045
Ingve 0.000174561
Torben 0.000173594
Ian 0.000173111
Eystein 0.000172627
Kaj 0.000172143
Halfdan 0.000170693
Holger 0.000170693
Alex 0.000169242
Torje 0.000167308
Edward 0.000166824
Ole-Kristian 0.00016489
Adnan 0.000163923
Rino 0.000163923
Leander 0.000162472
Gjert 0.000161505
Kim-Andre 0.000161505
Syed 0.000161505
Hasan 0.000161022
Sigfred 0.000159571
Lauritz 0.000157637
Osman 0.000157637
Carlos 0.000157153
Hallstein 0.000157153
Jean 0.000156186
Ronnie 0.000156186
Asmund 0.000155703
Juan 0.000155219
Frits 0.000154736
Marco 0.000154736
Gudbrand 0.000153285
Luis 0.000153285
Ismail 0.000152801
Svein-Erik 0.000152318
Niclas 0.000151834
Torkild 0.000151834
Thanh 0.000151351
Julius 0.000150867
Tonny 0.000150384
Khalid 0.0001499
Torkil 0.000148933
Mattias 0.000147482
Narve 0.000147482
Flemming 0.000146999
Viljar 0.000146999
Tom-Erik 0.000146032
Annar 0.000145548
Anthony 0.000145548
Mario 0.000145548
Per-Arne 0.000144581
Kennet 0.000144098
Olve 0.000144098
Scott 0.000143614
Frithjof 0.00014313
Tarald 0.000142163
Samir 0.000140713
Phillip 0.000140229
Tor-Erik 0.000139746
Kato 0.000139262
Hussein 0.000138295
Severin 0.000138295
Evald 0.000137811
Gorm 0.000137811
Joseph 0.000137328
Jonn 0.000136844
Bjørn-Erik 0.000136361
Johann 0.000135394
Laurits 0.000134427
Abdirahman 0.000133943
Sean 0.000133943
Skjalg 0.000133943
Jomar 0.000132976
Abdullah 0.000131525
Bertil 0.000131042
Oddleif 0.000130558
Benny 0.000130075
Andres 0.000128624
Leonard 0.000128624
Antonio 0.000127657
Martinus 0.000127173
Torolf 0.000126206
Thoralf 0.000125723
Ahmet 0.000125239
Bjørge 0.000124756
Theo 0.000124756
Fredrick 0.000124272
Levi 0.000124272
Borgar 0.000123789
Ferdinand 0.000123789
Lorentz 0.000123789
George 0.000123305
Torodd 0.000122821
Arnljot 0.000121854
Abdullahi 0.000121371
